<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.01.26	12:00:00	132.849	133.038	132.573	132.693	3481	0	14
2015.01.26	13:00:00	132.693	132.980	132.679	132.694	3366	0	15
2015.01.26	14:00:00	132.690	133.081	132.607	133.076	3250	0	13
2015.01.26	15:00:00	133.077	133.542	132.978	133.411	4821	0	17
2015.01.26	16:00:00	133.414	133.433	133.038	133.255	4500	0	16
2015.01.26	17:00:00	133.254	133.510	133.180	133.274	4567	0	16
2015.01.26	18:00:00	133.279	133.651	133.268	133.634	4235	0	15
2015.01.26	19:00:00	133.632	133.700	133.381	133.513	2823	0	15
2015.01.26	20:00:00	133.514	133.613	133.376	133.537	2384	0	13
2015.01.26	21:00:00	133.541	133.572	133.445	133.474	1613	0	18
2015.01.26	22:00:00	133.475	133.481	133.355	133.423	1492	0	18
2015.01.26	23:00:00	133.425	133.435	133.078	133.090	1699	0	18
2015.01.27	00:00:00	133.097	133.219	133.043	133.056	997	0	23
2015.01.27	01:00:00	133.058	133.400	133.021	133.326	1434	0	17
2015.01.27	02:00:00	133.324	133.439	133.161	133.223	2303	0	21
2015.01.27	03:00:00	133.228	133.336	133.114	133.153	2285	0	22
2015.01.27	04:00:00	133.152	133.233	132.866	132.950	2318	0	23
2015.01.27	05:00:00	132.949	133.008	132.769	132.829	1539	0	18
2015.01.27	06:00:00	132.831	133.099	132.753	133.026	1463	0	16
2015.01.27	07:00:00	133.025	133.028	132.783	132.896	2248	0	16
2015.01.27	08:00:00	132.898	132.902	132.542	132.587	2465	0	15
2015.01.27	09:00:00	132.593	132.858	132.488	132.774	3469	0	14
2015.01.27	10:00:00	132.777	133.962	132.728	133.873	4718	8467990000	3
2015.01.27	11:00:00	133.872	133.924	133.535	133.689	5162	11045565000	2
2015.01.27	12:00:00	133.685	133.689	133.123	133.123	5477	0	5
2015.01.27	13:00:00	133.123	133.245	132.865	133.057	4340	0	6
2015.01.27	14:00:00	133.051	133.374	132.979	133.103	4898	0	1
2015.01.27	15:00:00	133.103	133.301	132.929	133.141	6892	0	1
2015.01.27	16:00:00	133.147	133.732	133.048	133.535	7068	0	3
2015.01.27	17:00:00	133.533	134.058	133.468	133.956	6927	0	1
2015.01.27	18:00:00	133.955	134.014	133.601	133.727	5237	0	2
2015.01.27	19:00:00	133.728	133.872	133.553	133.797	4569	0	2
2015.01.27	20:00:00	133.795	134.060	133.774	133.863	2896	0	8
2015.01.27	21:00:00	133.863	134.051	133.841	133.882	2700	0	7
2015.01.27	22:00:00	133.882	134.030	133.859	134.023	3529	0	5
2015.01.27	23:00:00	134.023	134.206	133.985	134.128	2294	0	6
2015.01.28	00:00:00	134.127	134.146	133.882	133.887	2347	0	1
2015.01.28	01:00:00	133.883	133.956	133.810	133.888	2958	0	11
2015.01.28	02:00:00	133.879	134.065	133.681	133.820	5208	0	9
2015.01.28	03:00:00	133.798	134.011	133.745	133.898	3963	0	10
2015.01.28	04:00:00	133.908	133.956	133.797	133.891	2177	0	10
2015.01.28	05:00:00	133.888	134.050	133.790	133.965	2361	0	10
2015.01.28	06:00:00	133.969	134.035	133.841	133.881	2125	0	8
2015.01.28	07:00:00	133.883	134.157	133.879	134.084	2780	0	9
2015.01.28	08:00:00	134.082	134.196	133.970	134.137	4011	0	2
2015.01.28	09:00:00	134.136	134.353	133.934	134.018	3816	0	7
2015.01.28	10:00:00	134.019	134.023	133.507	133.528	5398	0	1
2015.01.28	11:00:00	133.526	133.917	133.396	133.853	5775	0	8
2015.01.28	12:00:00	133.855	133.901	133.552	133.750	5492	0	2
2015.01.28	13:00:00	133.745	133.958	133.677	133.795	4515	0	5
2015.01.28	14:00:00	133.794	133.920	133.718	133.805	4188	0	4
2015.01.28	15:00:00	133.805	133.822	133.608	133.664	4639	0	2
2015.01.28	16:00:00	133.666	133.752	133.274	133.309	5449	0	5
2015.01.28	17:00:00	133.308	133.555	133.213	133.492	5760	0	2
2015.01.28	18:00:00	133.494	133.596	133.394	133.523	4778	0	1
2015.01.28	19:00:00	133.524	133.834	133.512	133.747	3356	0	7
2015.01.28	20:00:00	133.744	133.766	133.416	133.462	3564	0	5
2015.01.28	21:00:00	133.474	133.772	133.043	133.092	7470	0	1
2015.01.28	22:00:00	133.095	133.203	132.440	132.597	7200	0	1
2015.01.28	23:00:00	132.598	132.697	132.461	132.661	3478	0	1
2015.01.29	00:00:00	132.653	132.743	132.381	132.468	2083	0	10
2015.01.29	01:00:00	132.470	132.706	132.411	132.665	1623	0	23
2015.01.29	02:00:00	132.665	133.009	132.665	132.885	2649	0	23
2015.01.29	03:00:00	132.884	132.948	132.726	132.911	2030	0	21
2015.01.29	04:00:00	132.912	133.292	132.912	133.130	2910	0	23
2015.01.29	05:00:00	133.129	133.147	132.932	132.978	1614	0	18
2015.01.29	06:00:00	132.972	132.991	132.817	132.838	1475	0	18
2015.01.29	07:00:00	132.839	132.859	132.545	132.595	2689	0	13
2015.01.29	08:00:00	132.597	132.863	132.555	132.797	2837	0	14
2015.01.29	09:00:00	132.799	133.129	132.778	132.861	3794	0	13
2015.01.29	10:00:00	132.862	133.098	132.755	132.915	5107	0	13
2015.01.29	11:00:00	132.919	133.401	132.878	133.329	4271	26000000	10
2015.01.29	12:00:00	133.330	133.342	133.093	133.258	4099	0	13
2015.01.29	13:00:00	133.259	133.502	133.178	133.460	3849	0	13
2015.01.29	14:00:00	133.462	133.759	133.320	133.392	3992	0	13
2015.01.29	15:00:00	133.390	133.623	133.303	133.561	5186	0	13
2015.01.29	16:00:00	133.564	133.812	133.561	133.614	5765	0	13
2015.01.29	17:00:00	133.605	134.056	133.605	133.843	6323	0	15
2015.01.29	18:00:00	133.841	133.848	133.584	133.765	5319	0	15
2015.01.29	19:00:00	133.766	133.809	133.583	133.761	4069	0	13
2015.01.29	20:00:00	133.763	134.036	133.672	133.924	3653	0	13
2015.01.29	21:00:00	133.928	133.985	133.826	133.908	2352	0	18
2015.01.29	22:00:00	133.909	133.993	133.840	133.955	2375	0	18
2015.01.29	23:00:00	133.954	133.998	133.846	133.849	1215	0	19
2015.01.30	00:00:00	133.879	134.062	133.831	134.045	1193	0	28
2015.01.30	01:00:00	134.044	134.171	134.020	134.042	1901	0	21
2015.01.30	02:00:00	134.041	134.073	133.796	133.909	2404	0	19
2015.01.30	03:00:00	133.908	133.937	133.741	133.755	1955	0	17
2015.01.30	04:00:00	133.756	133.771	133.615	133.656	2127	0	18
2015.01.30	05:00:00	133.655	133.671	133.574	133.671	1431	0	19
2015.01.30	06:00:00	133.675	133.737	133.582	133.676	1633	0	18
2015.01.30	07:00:00	133.673	133.685	133.534	133.582	2145	0	16
2015.01.30	08:00:00	133.580	133.679	133.561	133.611	2020	0	16
2015.01.30	09:00:00	133.614	133.693	133.387	133.650	3048	0	13
2015.01.30	10:00:00	133.647	133.720	133.471	133.471	4275	0	13
2015.01.30	11:00:00	133.470	133.543	132.973	133.042	4340	0	13
2015.01.30	12:00:00	133.043	133.532	133.042	133.478	4566	0	14
2015.01.30	13:00:00	133.477	133.721	133.414	133.417	4256	0	14
2015.01.30	14:00:00	133.419	133.521	133.107	133.142	4444	0	13
2015.01.30	15:00:00	133.141	133.304	132.903	132.915	5926	0	15
2015.01.30	16:00:00	132.920	133.256	132.803	132.982	5871	0	14
2015.01.30	17:00:00	132.970	133.131	132.530	132.538	5493	0	15
2015.01.30	18:00:00	132.539	132.739	132.360	132.587	5144	0	14
2015.01.30	19:00:00	132.590	132.774	132.454	132.522	3205	0	13
2015.01.30	20:00:00	132.521	132.703	132.519	132.611	2601	0	14
2015.01.30	21:00:00	132.606	132.865	132.572	132.689	3261	0	19
2015.01.30	22:00:00	132.691	132.812	132.540	132.663	2956	0	20
2015.01.30	23:00:00	132.663	132.732	132.451	132.592	2279	0	18
2015.02.02	00:00:00	132.269	132.667	132.269	132.492	2953	0	1
2015.02.02	01:00:00	132.492	132.628	132.335	132.499	5296	0	10
2015.02.02	02:00:00	132.489	132.824	132.455	132.742	4846	0	9
2015.02.02	03:00:00	132.747	133.088	132.677	133.079	3648	0	6
2015.02.02	04:00:00	133.080	133.310	132.995	133.307	3804	0	8
2015.02.02	05:00:00	133.307	133.377	133.126	133.251	3396	0	7
2015.02.02	06:00:00	133.251	133.272	133.098	133.098	2256	0	9
2015.02.02	07:00:00	133.104	133.122	132.998	133.089	2142	0	9
2015.02.02	08:00:00	133.089	133.110	132.875	132.994	2405	0	6
2015.02.02	09:00:00	132.995	133.094	132.907	133.038	4391	0	5
2015.02.02	10:00:00	133.040	133.529	132.952	133.290	5933	0	1
2015.02.02	11:00:00	133.291	133.593	133.162	133.591	4670	0	3
2015.02.02	12:00:00	133.590	133.590	133.274	133.279	4576	0	4
2015.02.02	13:00:00	133.279	133.420	133.156	133.233	3658	0	2
2015.02.02	14:00:00	133.238	133.263	133.047	133.110	3979	0	1
2015.02.02	15:00:00	133.124	133.164	132.952	133.061	4871	0	1
2015.02.02	16:00:00	133.061	133.331	133.022	133.292	5681	0	1
2015.02.02	17:00:00	133.288	133.291	132.976	132.994	7160	0	1
2015.02.02	18:00:00	132.996	133.199	132.940	133.007	5388	0	2
2015.02.02	19:00:00	133.004	133.125	132.891	132.938	3781	0	7
2015.02.02	20:00:00	132.940	133.056	132.847	132.847	3784	0	6
2015.02.02	21:00:00	132.851	133.074	132.833	132.995	3651	0	10
2015.02.02	22:00:00	132.995	133.301	132.971	133.160	4220	0	8
2015.02.02	23:00:00	133.158	133.458	133.137	133.342	2565	0	6
2015.02.03	00:00:00	133.279	133.425	133.273	133.383	2627	0	1
2015.02.03	01:00:00	133.386	133.445	133.299	133.332	2807	0	11
2015.02.03	02:00:00	133.330	133.335	133.025	133.044	3480	0	6
2015.02.03	03:00:00	133.043	133.118	132.966	133.011	3506	0	8
2015.02.03	04:00:00	133.013	133.068	132.970	133.055	2376	0	9
2015.02.03	05:00:00	133.058	133.148	132.795	132.823	3407	0	9
2015.02.03	06:00:00	132.823	132.827	132.383	132.644	4872	0	5
2015.02.03	07:00:00	132.642	132.642	132.394	132.569	3625	0	9
2015.02.03	08:00:00	132.557	132.875	132.473	132.855	2891	0	2
2015.02.03	09:00:00	132.855	133.063	132.679	132.840	4014	0	3
2015.02.03	10:00:00	132.840	133.128	132.658	132.940	5490	0	5
2015.02.03	11:00:00	132.943	133.085	132.865	133.049	5147	0	5
2015.02.03	12:00:00	133.046	133.446	133.018	133.342	4780	0	5
2015.02.03	13:00:00	133.343	133.359	133.111	133.152	4207	0	8
2015.02.03	14:00:00	133.152	133.300	133.084	133.147	4472	0	5
2015.02.03	15:00:00	133.152	134.709	133.040	134.678	7855	0	1
2015.02.03	16:00:00	134.677	134.731	134.347	134.530	7351	0	2
2015.02.03	17:00:00	134.508	134.592	134.428	134.545	7077	0	1
2015.02.03	18:00:00	134.550	134.959	134.481	134.654	7359	0	1
2015.02.03	19:00:00	134.651	134.746	134.577	134.617	5728	0	5
2015.02.03	20:00:00	134.620	135.187	134.620	134.915	6011	0	4
2015.02.03	21:00:00	134.915	135.112	134.849	135.092	4355	0	2
2015.02.03	22:00:00	135.095	135.110	134.867	134.927	3817	0	1
2015.02.03	23:00:00	134.925	135.044	134.851	134.930	2671	0	1
2015.02.04	00:00:00	134.937	134.969	134.748	134.762	1982	0	9
2015.02.04	01:00:00	134.762	134.947	134.690	134.791	3955	0	11
2015.02.04	02:00:00	134.795	135.054	134.774	135.001	1986	0	7
2015.02.04	03:00:00	134.992	135.352	134.919	135.235	1955	0	3
2015.02.04	04:00:00	135.239	135.239	135.032	135.161	1684	0	6
2015.02.04	05:00:00	135.168	135.177	135.067	135.152	1088	0	6
2015.02.04	06:00:00	135.150	135.244	135.002	135.065	1417	0	2
2015.02.04	07:00:00	135.062	135.201	134.953	135.121	1721	0	1
2015.02.04	08:00:00	135.121	135.163	134.904	135.035	3644	0	10
2015.02.04	09:00:00	135.030	135.049	134.657	134.764	5146	0	8
2015.02.04	10:00:00	134.764	134.876	134.233	134.463	6442	0	8
2015.02.04	11:00:00	134.462	134.639	134.198	134.217	6226	0	8
2015.02.04	12:00:00	134.223	134.574	134.216	134.349	6172	0	8
2015.02.04	13:00:00	134.349	134.614	134.281	134.596	5393	0	8
2015.02.04	14:00:00	134.595	134.595	134.412	134.543	5167	0	8
2015.02.04	15:00:00	134.541	134.686	134.390	134.502	6232	0	8
2015.02.04	16:00:00	134.504	134.540	133.893	133.939	6561	0	8
2015.02.04	17:00:00	133.927	134.345	133.924	134.256	7061	0	8
2015.02.04	18:00:00	134.256	134.422	134.207	134.259	5705	0	8
2015.02.04	19:00:00	134.265	134.296	134.001	134.144	5001	0	8
2015.02.04	20:00:00	134.144	134.172	133.993	134.033	4446	0	8
2015.02.04	21:00:00	134.035	134.097	133.898	133.999	4564	0	8
2015.02.04	22:00:00	133.998	134.383	133.452	133.606	5331	0	8
2015.02.04	23:00:00	133.607	133.681	132.545	133.023	6682	0	10
2015.02.05	00:00:00	133.012	133.090	132.774	132.965	4221	0	8
2015.02.05	01:00:00	132.970	132.996	132.558	132.743	4611	0	12
2015.02.05	02:00:00	132.741	133.079	132.714	132.714	5153	0	8
2015.02.05	03:00:00	132.716	132.973	132.694	132.894	4278	0	10
2015.02.05	04:00:00	132.894	133.043	132.820	133.036	3640	0	10
2015.02.05	05:00:00	133.034	133.417	132.975	133.296	3598	0	10
2015.02.05	06:00:00	133.298	133.307	133.118	133.171	3060	0	11
2015.02.05	07:00:00	133.174	133.213	132.886	132.980	3119	0	10
2015.02.05	08:00:00	132.979	132.995	132.718	132.825	3607	0	8
2015.02.05	09:00:00	132.827	133.698	132.808	133.488	5913	0	8
2015.02.05	10:00:00	133.489	133.555	133.249	133.374	6227	0	8
2015.02.05	11:00:00	133.372	133.658	133.297	133.616	5472	0	8
2015.02.05	12:00:00	133.620	134.481	133.414	134.239	6557	0	8
2015.02.05	13:00:00	134.237	134.325	133.954	134.092	5451	0	8
2015.02.05	14:00:00	134.091	134.219	133.940	133.954	5567	0	8
2015.02.05	15:00:00	133.953	134.385	133.912	134.170	6821	0	8
2015.02.05	16:00:00	134.166	134.313	134.038	134.141	6514	0	8
2015.02.05	17:00:00	134.138	134.500	134.137	134.244	6577	0	8
2015.02.05	18:00:00	134.245	134.263	134.083	134.212	5249	0	8
2015.02.05	19:00:00	134.212	134.359	134.182	134.312	4061	0	8
2015.02.05	20:00:00	134.311	135.157	134.304	135.139	5258	0	8
2015.02.05	21:00:00	135.140	135.141	134.721	134.899	4562	0	8
2015.02.05	22:00:00	134.900	135.021	134.847	135.001	3919	0	8
2015.02.05	23:00:00	134.998	135.011	134.807	134.857	2886	0	8
2015.02.06	00:00:00	134.854	134.960	134.789	134.847	2988	0	15
2015.02.06	01:00:00	134.847	134.867	134.701	134.817	3051	0	12
2015.02.06	02:00:00	134.819	134.821	134.621	134.750	3434	0	11
2015.02.06	03:00:00	134.750	134.750	134.545	134.545	3080	0	11
2015.02.06	04:00:00	134.546	134.617	134.518	134.598	2781	0	11
2015.02.06	05:00:00	134.598	134.599	134.443	134.535	2716	0	10
2015.02.06	06:00:00	134.536	134.649	134.466	134.640	2809	0	10
2015.02.06	07:00:00	134.639	134.640	134.490	134.503	2789	0	11
2015.02.06	08:00:00	134.502	134.612	134.375	134.397	2798	0	10
2015.02.06	09:00:00	134.396	134.467	134.263	134.360	3842	0	8
2015.02.06	10:00:00	134.365	134.429	134.233	134.338	5165	0	8
2015.02.06	11:00:00	134.339	134.572	134.316	134.324	5188	0	8
2015.02.06	12:00:00	134.325	134.401	134.070	134.083	4909	0	8
2015.02.06	13:00:00	134.085	134.304	134.085	134.219	4461	0	8
2015.02.06	14:00:00	134.221	134.466	134.204	134.336	5113	0	9
2015.02.06	15:00:00	134.335	135.183	133.918	135.122	7313	0	8
2015.02.06	16:00:00	135.121	135.156	134.609	134.732	7977	0	8
2015.02.06	17:00:00	134.728	135.096	134.676	135.005	7109	0	8
2015.02.06	18:00:00	135.004	135.141	134.897	135.002	5464	0	8
2015.02.06	19:00:00	135.007	135.067	134.778	134.925	4763	0	8
2015.02.06	20:00:00	134.926	134.951	134.736	134.819	4430	0	8
2015.02.06	21:00:00	134.818	134.918	134.786	134.848	3576	0	8
2015.02.06	22:00:00	134.848	134.887	134.491	134.527	4697	0	8
2015.02.06	23:00:00	134.524	134.789	134.502	134.742	2615	0	8
2015.02.09	00:00:00	134.445	134.676	134.440	134.674	3129	0	15
2015.02.09	01:00:00	134.677	134.735	134.501	134.585	4279	0	11
2015.02.09	02:00:00	134.584	134.731	134.464	134.546	4468	0	11
2015.02.09	03:00:00	134.547	134.631	134.510	134.596	3793	0	10
2015.02.09	04:00:00	134.601	134.662	134.587	134.618	3151	0	11
2015.02.09	05:00:00	134.618	134.733	134.604	134.682	2529	0	11
2015.02.09	06:00:00	134.683	134.727	134.638	134.674	2173	0	8
2015.02.09	07:00:00	134.675	134.739	134.660	134.684	2083	0	8
2015.02.09	08:00:00	134.682	134.708	134.583	134.618	2669	0	8
2015.02.09	09:00:00	134.620	134.977	134.543	134.952	4292	0	8
2015.02.09	10:00:00	134.951	134.990	134.549	134.561	6378	0	8
2015.02.09	11:00:00	134.563	134.738	134.414	134.429	4781	0	8
2015.02.09	12:00:00	134.418	134.525	134.178	134.186	5166	0	8
2015.02.09	13:00:00	134.188	134.237	133.892	134.044	4684	0	8
2015.02.09	14:00:00	134.039	134.231	133.720	133.739	5038	0	8
2015.02.09	15:00:00	133.739	133.995	133.678	133.961	5135	0	8
2015.02.09	16:00:00	133.958	134.601	133.932	134.516	6320	0	8
2015.02.09	17:00:00	134.517	134.656	134.379	134.405	5588	0	8
2015.02.09	18:00:00	134.399	134.568	134.296	134.334	4303	0	8
2015.02.09	19:00:00	134.333	134.506	134.230	134.451	3397	0	8
2015.02.09	20:00:00	134.450	134.531	134.372	134.384	2987	0	8
2015.02.09	21:00:00	134.377	134.532	134.206	134.226	3556	0	8
2015.02.09	22:00:00	134.225	134.354	134.104	134.265	3825	0	8
2015.02.09	23:00:00	134.266	134.359	134.262	134.327	2237	0	8
2015.02.10	00:00:00	134.330	134.356	134.241	134.349	2390	0	8
2015.02.10	01:00:00	134.349	134.434	134.270	134.294	3132	0	10
2015.02.10	02:00:00	134.295	134.428	134.237	134.260	4056	0	10
2015.02.10	03:00:00	134.260	134.290	134.143	134.145	4054	0	10
2015.02.10	04:00:00	134.151	134.366	134.151	134.346	3719	0	10
2015.02.10	05:00:00	134.347	134.382	134.281	134.328	3019	0	9
2015.02.10	06:00:00	134.328	134.341	134.252	134.271	2718	0	10
2015.02.10	07:00:00	134.270	134.373	134.247	134.371	2910	0	10
2015.02.10	08:00:00	134.371	134.471	134.281	134.334	2909	0	10
2015.02.10	09:00:00	134.332	134.580	134.244	134.523	4950	0	8
2015.02.10	10:00:00	134.522	134.578	134.293	134.293	5926	0	8
2015.02.10	11:00:00	134.295	134.351	134.039	134.087	6265	0	9
2015.02.10	12:00:00	134.087	134.404	134.085	134.207	6290	0	8
2015.02.10	13:00:00	134.208	134.345	134.116	134.198	5068	0	8
2015.02.10	14:00:00	134.196	134.955	134.112	134.425	7087	0	8
2015.02.10	15:00:00	134.424	135.233	134.372	134.963	6850	0	8
2015.02.10	16:00:00	134.965	135.285	134.916	135.024	6617	0	8
2015.02.10	17:00:00	135.023	135.208	134.887	135.053	7270	0	8
2015.02.10	18:00:00	135.051	135.187	134.957	135.008	5876	0	8
2015.02.10	19:00:00	135.006	135.160	134.974	135.026	4737	0	8
2015.02.10	20:00:00	135.025	135.093	134.918	135.062	4107	0	8
2015.02.10	21:00:00	135.062	135.119	134.986	135.100	4036	0	8
2015.02.10	22:00:00	135.102	135.207	135.073	135.106	3807	0	8
2015.02.10	23:00:00	135.107	135.206	135.048	135.177	2732	0	10
2015.02.11	00:00:00	135.173	135.203	135.115	135.143	1999	0	8
2015.02.11	01:00:00	135.144	135.198	135.077	135.093	2706	0	10
2015.02.11	02:00:00	135.095	135.241	135.026	135.202	2776	0	11
2015.02.11	03:00:00	135.204	135.458	135.186	135.305	3737	0	9
2015.02.11	04:00:00	135.304	135.359	135.238	135.344	2673	0	9
2015.02.11	05:00:00	135.344	135.414	135.311	135.339	2559	0	10
2015.02.11	06:00:00	135.340	135.453	135.340	135.379	2364	0	11
2015.02.11	07:00:00	135.376	135.399	135.276	135.313	2262	0	10
2015.02.11	08:00:00	135.312	135.378	135.198	135.360	2507	0	11
2015.02.11	09:00:00	135.359	135.434	135.188	135.434	4810	0	8
2015.02.11	10:00:00	135.438	135.656	135.316	135.380	5862	0	8
2015.02.11	11:00:00	135.381	135.651	135.344	135.642	5389	0	8
2015.02.11	12:00:00	135.639	135.662	135.423	135.508	5540	0	8
2015.02.11	13:00:00	135.508	135.614	135.338	135.400	5210	0	8
2015.02.11	14:00:00	135.401	135.573	135.376	135.427	5454	0	8
2015.02.11	15:00:00	135.427	135.592	135.406	135.506	5197	0	9
2015.02.11	16:00:00	135.505	135.919	135.469	135.849	6192	0	8
2015.02.11	17:00:00	135.850	136.123	135.798	136.070	7880	0	8
2015.02.11	18:00:00	136.076	136.206	135.997	135.998	6321	0	8
2015.02.11	19:00:00	135.980	136.024	135.779	135.875	4280	0	8
2015.02.11	20:00:00	135.881	135.944	135.646	135.944	3844	0	8
2015.02.11	21:00:00	135.946	136.034	135.824	135.907	3214	0	10
2015.02.11	22:00:00	135.910	136.109	135.736	135.850	3348	0	8
2015.02.11	23:00:00	135.852	136.683	135.762	136.537	4004	0	8
2015.02.12	00:00:00	136.534	136.672	136.288	136.293	3865	0	8
2015.02.12	01:00:00	136.281	136.332	135.831	135.955	3150	0	8
2015.02.12	02:00:00	135.954	136.078	135.779	135.895	4066	0	8
2015.02.12	03:00:00	135.896	135.920	135.766	135.812	3748	0	8
2015.02.12	04:00:00	135.811	135.985	135.770	135.969	2764	0	10
2015.02.12	05:00:00	135.972	136.095	135.891	136.050	3418	0	11
2015.02.12	06:00:00	136.050	136.078	135.974	136.065	2231	0	10
2015.02.12	07:00:00	136.063	136.153	135.998	136.102	1921	0	11
2015.02.12	08:00:00	136.099	136.101	135.915	136.053	2805	0	9
2015.02.12	09:00:00	136.054	136.330	135.993	136.198	5109	0	9
2015.02.12	10:00:00	136.199	136.342	134.799	135.461	7375	0	8
2015.02.12	11:00:00	135.460	135.792	135.403	135.718	7167	0	8
2015.02.12	12:00:00	135.713	135.833	135.564	135.801	6468	0	8
2015.02.12	13:00:00	135.798	135.919	135.689	135.809	5348	0	8
2015.02.12	14:00:00	135.811	135.973	135.744	135.786	5111	0	8
2015.02.12	15:00:00	135.783	135.828	135.455	135.609	6757	0	8
2015.02.12	16:00:00	135.611	135.707	135.213	135.571	7364	0	8
2015.02.12	17:00:00	135.582	135.688	135.248	135.296	6727	0	8
2015.02.12	18:00:00	135.298	135.519	135.133	135.443	7003	0	8
2015.02.12	19:00:00	135.440	135.509	135.314	135.349	4885	0	8
2015.02.12	20:00:00	135.351	135.627	135.298	135.556	4736	0	8
2015.02.12	21:00:00	135.556	135.727	135.486	135.727	3873	0	8
2015.02.12	22:00:00	135.658	135.749	135.603	135.655	3761	0	8
2015.02.12	23:00:00	135.654	135.824	135.625	135.811	3227	0	9
2015.02.13	00:00:00	135.805	135.873	135.684	135.840	3184	0	9
2015.02.13	01:00:00	135.839	135.905	135.577	135.616	3447	0	10
2015.02.13	02:00:00	135.626	135.739	135.536	135.708	4270	0	9
2015.02.13	03:00:00	135.708	135.731	135.481	135.586	3448	0	9
2015.02.13	04:00:00	135.586	135.642	135.534	135.565	2915	0	9
2015.02.13	05:00:00	135.563	135.669	135.284	135.321	3317	0	9
